date,goodness,fwd_vol_5,fwd_dd_5,fwd_ret_5,fwd_vol_21,fwd_dd_21,fwd_ret_21
2018-04-03,0.9168207049369812,0.009616511568624022,-0.009811436455618217,0.025423728813559254,0.011233527639615557,-0.062306174231745115,0.043942247332077855
2018-04-04,0.9168227910995483,0.009628433963332362,-0.009811436455618217,0.030189269513530403,0.011283469825022359,-0.06526642232872848,0.03722821836383572
2018-04-05,0.9168236255645752,0.0065155554157021785,0.0,0.011651080791047042,0.010516440491223635,-0.06526642232872837,0.01946956921661802
2018-04-06,0.9168184995651245,0.0026876582823712816,0.0,0.030654900139339913,0.010817820965656378,-0.06526642232872848,0.048149868400680695
2018-04-09,0.9168183207511902,0.003917153901354036,0.0,0.04164738546968971,0.011522684155118227,-0.06526642232872837,0.02714792534320476
2018-04-10,0.9168182015419006,0.008319071224515221,0.0,0.061371288644016087,0.011432801122784322,-0.06526642232872859,0.018671564126109486
2018-04-11,0.916822612285614,0.008282049393892505,0.0,0.061797752808989026,0.011667361271003644,-0.06526642232872837,0.02459763133920423
2018-04-12,0.9168195724487305,0.006870731443590328,0.0,0.07001060766782863,0.011667715484534779,-0.06526642232872848,0.024700712229125843
2018-04-13,0.9168184399604797,0.007596201493948591,0.0,0.065645185519003,0.011552435784128545,-0.06526642232872859,0.014420910319964175
2018-04-16,0.9168424010276794,0.009541655227226083,-0.0022554271215113886,0.048126758477713416,0.011166283647596252,-0.06526642232872848,0.003405893676884597
2018-04-17,0.9163196086883545,0.011334572566595515,-0.023259092190583974,-0.0008651766402312244,0.009702275479541679,-0.06526642232872859,-0.014419610670511895
2018-04-18,0.9162985682487488,0.01059965817659826,-0.028897659994361224,-0.014872014872014727,0.009524364869451098,-0.06526642232872837,-0.020013968688445627
2018-04-19,0.9163016080856323,0.009379787550406804,-0.028897659994361224,-0.020676957937969198,0.009238011741432899,-0.06526642232872848,-0.028457903732985068
2018-04-20,0.9163069128990173,0.008297599950366056,-0.030808432247745654,-0.032994373195594284,0.009175844469599962,-0.06315343317321243,-0.030857916873715308
2018-04-23,0.9162977337837219,0.008144062847848412,-0.021503824505699987,-0.04210228878214117,0.009306165679059323,-0.04300764901140097,-0.03716400764736283
2018-04-24,0.9168160557746887,0.005896873127484967,-0.0319595083152564,-0.0339154279116749,0.008231463358971097,-0.04107013738250176,-0.015736053419330376
2018-04-25,0.9168195724487305,0.005881292366929977,-0.03803326102675364,-0.03440267092466276,0.008159460279423663,-0.04107013738250187,-0.009148067318907716
2018-04-26,0.9168192744255066,0.0035248965531813727,-0.03337317616215041,-0.04107013738250176,0.008151146964759156,-0.03337317616215041,-0.017512092619971553
2018-04-27,0.916815996170044,0.005743408022294719,-0.021976401179941374,-0.03060347179585321,0.008145167320006804,-0.021976401179941374,-0.01737018578204408
2018-04-30,0.9168179035186768,0.010393916241204372,-0.009411413205856367,-0.001474926253687947,0.007816050686209991,-0.01953637556495036,-0.002236602652354147
2018-05-01,0.9168179035186768,0.011361761697221945,-0.016395864106351632,-0.005228562892142796,0.007699858411100513,-0.02697186178743205,-0.0006483635741465488
2018-05-02,0.916816771030426,0.011058573771477915,-0.0168389955686854,0.0006013229104027129,0.00788274364578611,-0.02697186178743194,0.01635995917448163
2018-05-03,0.9168207049369812,0.012073061433288856,-0.0168389955686854,0.01764439752676772,0.008072570107313527,-0.02697186178743205,0.011264876577927518
2018-05-04,0.9168159365653992,0.01208549783775682,-0.016838995568685178,0.016842105263158214,0.00809238616459678,-0.02697186178743194,0.012445225460135267
2018-05-07,0.916817307472229,0.00966178492884156,-0.0013309671694767822,-0.002511078286558166,0.007148466595152089,-0.02697186178743205,-0.0022433722236249176
2018-05-08,0.9162965416908264,0.005396321567724456,-0.0013309671694766712,0.01757020573659762,0.006711930526723873,-0.029304563347426815,0.0021958720350034877
2018-05-09,0.9162965416908264,0.0052987359146629215,-0.0013309671694765601,0.026893028846154188,0.007144783114645758,-0.029304563347426704,0.014393829755824372
2018-05-10,0.91629558801651,0.003225556125239453,-0.0013309671694766712,0.01556643701270044,0.006555021143426736,-0.029304563347426926,0.0036832550672538655
2018-05-11,0.9162960052490234,0.0033176914036157734,0.0,0.014501440659773879,0.00699905854735162,-0.029304563347426926,-0.009956878701544492
2018-05-14,0.9162960648536682,0.0026569466293325265,0.0,0.018079955234394207,0.007058036450252767,-0.030908295669922814,-0.013387161037612283
2018-05-15,0.9162969589233398,0.005631597480448806,-0.00874763084997765,0.005748694491139572,0.007185403931235654,-0.03907275112990172,-0.02501990801719345
2018-05-16,0.9162961840629578,0.004232167951928812,-0.00874763084997765,-0.002199724088155608,0.006964768113123095,-0.046654031199883095,-0.04106172777960804
2018-05-17,0.9162960052490234,0.004030433757263684,-0.008747630849977761,-0.0039491004826675,0.0069082356189234684,-0.05117364047237227,-0.04812052069621198
2018-05-18,0.9162964224815369,0.004164384009754706,-0.011809301647470072,-0.009643483343074521,0.009490230757525472,-0.08222772998979377,-0.08021624780829917
2018-05-21,0.9162968397140503,0.004110233269028284,-0.012481644640234602,-0.01953637556495036,0.00948160071900257,-0.07562408223201145,-0.08047820381979831
2018-05-22,0.9162961840629578,0.004169440054394873,-0.012481644640234602,-0.007354022650390091,0.009443775368080264,-0.08017621145374432,-0.07868804235917037
2018-05-23,0.9162973761558533,0.0054355531820826745,-0.01997063142437583,-0.01910640799529706,0.009391870445558545,-0.08531571218795875,-0.08450911228689018
2018-05-24,0.9162964224815369,0.007936813607453188,-0.015343759221008946,-0.009544787077826689,0.009335694030565847,-0.08719386249631145,-0.09148311306901613
2018-05-25,0.9162954688072205,0.008295276125625918,-0.011112757445547072,-0.012983180879315492,0.009569858731925836,-0.08435696314932606,-0.082325169666568
2018-05-29,0.9162964224815369,0.008155099034248513,-0.011112757445546961,-0.0011895910780669317,0.009635994643793422,-0.0890927926594639,-0.08475836431226824
2018-05-30,0.9147258400917053,0.00812863286399669,-0.0081541882876206,-0.0014817009927396985,0.009697017396020415,-0.0890927926594639,-0.08341976589124289
2018-05-31,0.9147253036499023,0.008378631377204421,-0.012898443291327721,-0.0023973629008098296,0.009861911481567525,-0.0890927926594639,-0.06622715013485225
2018-06-01,0.9147267937660217,0.008665769122996079,-0.012019587475886828,-0.0013343217197923085,0.00942176711308323,-0.08909279265946402,-0.07516679021497397
2018-06-04,0.9147252440452576,0.007728202786830487,-0.012019587475886717,0.010014947683108621,0.009783095814106735,-0.08909279265946402,-0.058445440956651384
2018-06-05,0.9157743453979492,0.009280465632081899,-0.01201958747588694,-0.00565728747952976,0.00967640469300213,-0.08909279265946402,-0.06282566622003871
2018-06-06,0.9147257804870605,0.009073649801423249,-0.01627941394109822,-0.013651877133106005,0.009589526747840362,-0.08909279265946402,-0.06647870603947159
2018-06-07,0.9157739877700806,0.008418329132823425,-0.024567115583838284,-0.010063082006607993,0.010186841402610619,-0.0890927926594639,-0.04010213277260399
2018-06-08,0.9157792925834656,0.0050135691900549,-0.0322628385378122,-0.029245843230404245,0.00983125934522767,-0.0890927926594639,-0.047209026128266274
2018-06-11,0.9157738089561462,0.0025621970518747007,-0.02560263512501937,-0.036850673375758425,0.009832109950491339,-0.0784548585117536,-0.058013911499185666
2018-06-12,0.9157739281654358,0.010826525050590488,-0.05295622085151108,-0.05749363677197161,0.00964361650168616,-0.07401835414472657,-0.047462194939362656
2018-06-13,0.9162977933883667,0.011970721636271756,-0.0449097253830979,-0.05115089514066429,0.009743992890732767,-0.06615081171294224,-0.03821272754626137
2018-06-14,0.9162985682487488,0.012043235681490223,-0.042055360146810994,-0.04961310878470626,0.009634028305818061,-0.058724575623184005,-0.03049613108784699
2018-06-15,0.9162960648536682,0.012165148047976521,-0.04287031346035586,-0.047407860529132484,0.009776953509335393,-0.05424093423478782,-0.0137635724116838
2018-06-18,0.9162993431091309,0.012026782327487873,-0.01902647851593464,-0.04932390903503325,0.00987730035615379,-0.024100206120184264,-0.0016902274124152017
2018-06-19,0.9162953495979309,0.005043056172123401,-0.01902647851593453,-0.011914217633042234,0.006536579242074132,-0.024100206120184153,0.03621922160444724
2018-06-20,0.9162976741790771,0.005359069337058814,-0.017401021711366926,-0.024100206120184264,0.006737948268084143,-0.017401021711366926,0.02806405581100302
2018-06-21,0.916296660900116,0.0064755144449500915,-0.01187991651950604,-0.012452107279693703,0.007489374542880837,-0.021615820941284558,0.01883780332056162
2018-06-22,0.91629958152771,0.007273365363710184,-0.010450160771704797,0.0004816182372764377,0.007906749783541835,-0.02161582094128467,0.039974313694011165
2018-06-25,0.9162977933883667,0.00642232433617107,-0.010450160771704686,0.00824309035073556,0.0076733323432675036,-0.02161582094128467,0.05091320510748343
2018-06-26,0.916297972202301,0.007130940370827881,0.0,0.012700964630225187,0.007855792467098674,-0.02161582094128467,0.05659163987138238
2018-06-27,0.9162960052490234,0.0038726374731948843,-0.0006350214319732483,0.02274573517465539,0.007455063430661141,-0.021615820941284558,0.06336311941510964
2018-06-28,0.9162958860397339,0.0043510945102533585,-0.0012700428639472738,0.01697381183317148,0.008930675660411334,-0.024193548387096753,0.03669576462980939
2018-06-29,0.9173353910446167,0.006606127834892423,-0.0012700428639470518,0.025513478818999236,0.010175530639374679,-0.024193548387096864,0.05519897304236254
2018-07-02,0.9173377752304077,0.006326893228881439,-0.0012700428639470518,0.028855402372554906,0.010275045477372204,-0.024193548387096864,0.049695415197177795
2018-07-03,0.9168173670768738,0.007928794815354558,-0.008258024306637912,0.010477853627559375,0.010142196658975684,-0.02419354838709664,0.0425464359422123
2018-07-05,0.9168173670768738,0.007917820969178509,-0.008725459644749356,0.010643367752183552,0.01058545193462779,-0.024193548387096753,0.06068308181096116
2018-07-06,0.916816771030426,0.007840462637384504,-0.008725459644749467,0.01621363853123481,0.010569595020784273,-0.02419354838709664,0.06199332379589939
2018-07-09,0.9162957668304443,0.004703208159118251,-0.008725459644749467,-0.00015647003598784348,0.013595642583157732,-0.03936536446639738,0.0042246909716789904
2018-07-10,0.9162963628768921,0.005876396652510314,-0.000471327572663105,0.004830165160485844,0.014542895520604856,-0.06271516240083885,-0.024306637581801516
2018-07-11,0.9162960648536682,0.003981571577531595,-0.0004692632566863919,0.020738413197171957,0.014467161106315189,-0.06271516240083874,-0.014296936370777669
2018-07-12,0.9162963628768921,0.0032967565927643056,-0.0004692632566863919,0.025306507387613975,0.01449135031605055,-0.06525969166292478,-0.01839044325683692
2018-07-13,0.9162958264350891,0.005507066045488354,-0.00597884409014271,0.014234318786172429,0.0144961699499873,-0.06525969166292478,-0.01814484592523058
2018-07-16,0.9162968397140503,0.009407163467577162,-0.021615820941284447,-0.001251956181533953,0.014604597561952452,-0.06525969166292456,-0.010328638497652864
2018-07-17,0.9157739281654358,0.010744337607610472,-0.021615820941284447,0.0044968212125908735,0.014575214554743775,-0.06525969166292478,-0.029306869282058723
2018-07-18,0.9157750010490417,0.010390361361503841,-0.021615820941284558,0.0007695859627523394,0.014684260526120992,-0.06525969166292467,-0.026165922733569102
2018-07-19,0.9157739281654358,0.011202083499644683,-0.01573103022825395,0.007511881036333268,0.014637590457881568,-0.06525969166292456,-0.03204554185044295
2018-07-20,0.9157742857933044,0.010973470611768035,-0.004108338405356182,0.00940777297964246,0.014995410663298795,-0.06525969166292478,-0.011844122815087954
2018-07-23,0.9157753586769104,0.012478934340767814,-0.02419354838709664,0.004857411469759043,0.01470896997619091,-0.06525969166292478,0.012588866463618675
2018-07-24,0.9157738089561462,0.015134702797795805,-0.02419354838709664,0.015128125964804617,0.014433572248225378,-0.06525969166292467,-0.009536041245563731
2018-07-25,0.9157741069793701,0.01539465640718329,-0.024193548387096864,0.007074746231927831,0.015060349720324037,-0.06525969166292467,-0.03400749497889144
2018-07-26,0.9157735705375671,0.01475484501166147,-0.020168067226890463,-0.0007608034083997905,0.01497874310987965,-0.06525969166292467,-0.03621155884440164
2018-07-27,0.9152523875236511,0.01592421802295584,-0.00425790754257982,0.02016806722689135,0.015022127256696884,-0.06525969166292467,-0.028099910357923696
2018-07-30,0.915250301361084,0.01093314139393623,-0.004257907542579709,0.041790113831280395,0.014448961578419543,-0.06525969166292478,-0.0034052481124373646
2018-07-31,0.9152506589889526,0.018960654467342727,-0.03936536446639749,-0.024026763990267708,0.01368640858375209,-0.06525969166292478,-0.04411558031652851
2018-08-01,0.9152506589889526,0.020514459007328886,-0.06271516240083874,-0.04367745876603524,0.014661607191395351,-0.08404803258663152,-0.06544363251546736
2018-08-02,0.9152513146400452,0.020404569730502326,-0.06271516240083874,-0.04461702451652183,0.014699300175058307,-0.08404803258663152,-0.06387298904221572
2018-08-03,0.9152519106864929,0.016426285043387407,-0.06525969166292467,-0.06469971544106645,0.014020845052971591,-0.08434814791016132,-0.08379960703726053
2018-08-06,0.9152498245239258,0.017271527345991692,-0.02695543783109977,-0.06046998952252702,0.013992677874246772,-0.054917778467265754,-0.0858487245278109
2018-08-07,0.9152497053146362,0.01156599201483918,-0.004622250557857477,-0.01464630726082905,0.011805518034763584,-0.054917778467265865,-0.038078529580195086
2018-08-08,0.9152501225471497,0.00648604511921309,-0.010120177103098982,-0.00031938677738685417,0.010652397420400578,-0.054917778467265865,-0.014755372692221602
2018-08-09,0.9152498245239258,0.007821558142132774,-0.010120177103098982,0.00844756136436109,0.01068716909016986,-0.054917778467265865,-0.01264500523468337
2018-08-10,0.915249764919281,0.007465906557475706,-0.010120177103098982,0.011043543716502402,0.01080912218689048,-0.054917778467265754,-0.017049917723699015
2018-08-13,0.9152500629425049,0.009025250263171929,-0.010120177103098982,0.020742824226058554,0.010784272905565873,-0.054917778467265754,-0.018068082719165712
2018-08-14,0.9157737493515015,0.009118117059904016,-0.002059912990428736,0.02187573462536596,0.010973248245846013,-0.054917778467265865,-0.013951742263453526
2018-08-15,0.9157741069793701,0.008193430574793473,-0.0071362085013957355,0.024956154123200402,0.010844280756514536,-0.054917778467265865,0.002054790054509814
2018-08-16,0.9157733917236328,0.012551178100682698,-0.028079429103319287,-0.007288878197052484,0.010776204050035007,-0.054917778467265865,0.00047534286732831
2018-08-17,0.9157743453979492,0.013138242349909656,-0.028079429103319287,0.0031756113051761847,0.0107799327327232,-0.054917778467265754,0.005239758653540649
2018-08-20,0.9157739281654358,0.011471277831252501,-0.028079429103319398,-0.0071976216554526795,0.010932517078041996,-0.054917778467265865,-0.026912846189954265
2018-08-21,0.9157741069793701,0.010887375967602336,-0.02109374999999991,-0.011014582686937446,0.011058851562267085,-0.04812499999999964,-0.024356189885200052
2018-08-22,0.9152505993843079,0.01230859124286122,-0.01647058823529357,-0.020312499999999623,0.01098852628499394,-0.04439215686274456,-0.020468750000000036
2018-08-23,0.9152502417564392,0.013940016347496826,-0.042509803921568334,-0.025698324022346397,0.010303302693045056,-0.04439215686274456,-0.010853950518754818
2018-08-24,0.9157743453979492,0.013255743403231598,-0.042509803921568445,-0.029439696106362656,0.010128366613090203,-0.04439215686274467,-0.017094017094017144
2018-08-27,0.9157747626304626,0.012312892522154171,-0.04282352941176415,-0.03829787234042514,0.010179535837108159,-0.04439215686274456,-0.029314420803781993
2018-08-28,0.9157748222351074,0.01123471594139814,-0.028389154704944186,-0.04439215686274456,0.010157284972196763,-0.028389154704944186,-0.030117647058823138
