ticker,num_pairs,num_points,corr_real_hall,mae,rmse,kl_divergence,js_divergence,tail_abs_p99_real,tail_abs_p99_hall,tail_ratio_p99
WTS,98,1960,0.9944877294731834,0.000644833117069898,0.001844433391673108,0.12152652545611704,0.004889390464939031,0.058335327,0.05739132535000004,0.9838176676373143
WSO,100,2000,0.9953814803471369,0.000644788935514,0.0018298196955279225,0.01583771029159089,0.0023758264361501543,0.0559933,0.055579890399999984,0.9926168023674258
WH,100,2000,0.9939654215071707,0.0006436356890542461,0.002115929378462169,0.08255373355169454,0.004040001751025071,0.0552083963,0.055237403369999966,1.0005254104799992
ASGN,100,2000,0.9961955283093945,0.0006426779475139999,0.0019412595046667158,0.047940753769053976,0.0031706768806122605,0.06038995505,0.060389955,0.9999999991720477
VOYA,100,2000,0.9949842877452952,0.0006426714826725,0.001869008959677985,0.04749014424688389,0.00314457668550067,0.0632534008,0.061717976399999985,0.9757258205791204
CABO,54,1080,0.9977012494449572,0.0006418141936907408,0.0015612116147909031,0.07134205481708719,0.007628623136641301,0.06660106976,0.06845774614000001,1.0278775759412067
MLI,36,720,0.9923451028138743,0.0006411323671944444,0.002273010571639489,0.11358477021485902,0.007966759478117291,0.04811544943,0.050905116059999915,1.0579786048566047
TLN,10,200,0.9982506701761172,0.0006393024011500001,0.0018960283733633527,0.3064054709951947,0.014824800601678826,0.11132953369999993,0.11132953369999993,1.0
PK,100,2000,0.9954951439107905,0.00063760135025,0.002296412883478079,0.0671920385196468,0.004056885584478205,0.07228302495,0.0701653501,0.970703012893209
PZZA,37,740,0.9976591001296522,0.0006374795406202703,0.0016071628582303248,0.09023788967478674,0.00645720003031369,0.063081856,0.063013361,0.9989141885742867
UFPI,76,1520,0.9963451690330629,0.0006361099666709413,0.0016958577438114023,0.10406159156662079,0.0037089788961388852,0.061708369049999996,0.06021249754999999,0.975759017406732
PNFP,99,1980,0.9940938308370014,0.0006344382277040404,0.0025956171635050907,0.08376846451519349,0.0047727368629572955,0.074028805,0.07409692140000002,1.000920133723623
SIGI,100,2000,0.9880555493153945,0.0006342042154685,0.003272546053175059,0.10650649241956475,0.004913902705483954,0.049079746040000004,0.047547098,0.9687722907377945
PLNT,68,1360,0.9942550832222085,0.0006340482193632353,0.0025306843570642203,0.1465547400908066,0.006548858006336611,0.06037313,0.05978577556000008,0.9902712607413279
RS,100,2000,0.9928320302316351,0.0006323330891395,0.0022027485473263965,0.0714868397773667,0.0034227290961332335,0.05411028022999999,0.052945733040000005,0.9784782635563892
MORN,63,1260,0.9925601108358911,0.0006319763809236507,0.0021064664783834574,0.17702376619768273,0.009326497117050157,0.06363134455000011,0.05850619543000016,0.9194555897530545
DAR,100,2000,0.9977116495642719,0.0006319706240885848,0.001810459540768107,0.03716082501399369,0.0024866539389881274,0.08222908,0.07514652624,0.9138680165216491
BYD,100,2000,0.9930382535194596,0.0006316449101618308,0.002358277987751841,0.11427090929056037,0.00452698626552024,0.069227174,0.06642983533999999,0.9595918986957346
THO,100,2000,0.9949379545605196,0.0006310123241473001,0.00277029200619894,0.13439428783988713,0.005178752593779217,0.08081762505000001,0.08055876475,0.9967969820959245
HIW,37,740,0.9972409678972296,0.0006274852550062472,0.0015583744212790526,0.04148582505236238,0.005899269455582859,0.06240420244,0.06240420244,1.0
TCBI,100,2000,0.9954656520946147,0.0006272352599349999,0.0021666136386218125,0.0788320295515931,0.003504133133472939,0.07081971009999999,0.07081971009999999,1.0
ARW,100,2000,0.9924773829603317,0.0006264368789976693,0.0022843561251139335,0.08688333002648471,0.003908839065284522,0.053595115980000003,0.053594950040000006,0.9999969038223546
AXTA,74,1480,0.9927516196949013,0.0006255283072544141,0.002208462969002272,0.163124624603039,0.007468775598968245,0.05975248499000002,0.05946620760000001,0.9952089458698175
ALLY,63,1260,0.9950894102021084,0.0006254564807328908,0.0020889957375465505,0.10293854163074076,0.004736326677451705,0.06608054,0.06489190830000016,0.9820123791361295
PRGO,96,1920,0.9920947890580607,0.000624269080828125,0.0028763505917288714,0.0700023416829792,0.003431891643692118,0.056911286,0.05691128524,0.9999999866458825
TPX,69,1380,0.9971705038436252,0.0006238771694927537,0.001948777802226575,0.055634983618325355,0.0036888694369338493,0.07670339,0.0765445684,0.9979294057277
KMT,26,520,0.997469074134295,0.000620472590423077,0.001720178643910414,0.053189509848266876,0.005931333944072111,0.06230971524,0.062017149629999914,0.9953046549984508
VNT,100,2000,0.9939969608211455,0.0006184076963923306,0.002117915909943963,0.12217207934736146,0.005718155119850599,0.05871362198,0.057398317549999994,0.9775979681436099
CADE,99,1980,0.9963808056673971,0.0006172683779863636,0.0019035784057962483,0.030575688256694468,0.0023921882932951993,0.06760019730000003,0.06686046150000002,0.9890571946599925
KBR,100,2000,0.9923143036291213,0.0006151857481035694,0.002429944912424504,0.09723193048297424,0.005672314608267806,0.060768887479999964,0.059881155709999995,0.985391673160182
CSL,100,2000,0.9944237381620818,0.0006116158388475,0.0021904835424912694,0.14257445131276453,0.00610805907367787,0.06327222896,0.0627266056,0.9913765743839223
STOR,23,460,0.9875029516347941,0.0006109146359404728,0.0039647643684684285,0.1300359660580771,0.006402709733845654,0.053050857489999874,0.05224209864,0.9847550277551625
JBGS,26,520,0.9969357759754771,0.00061021779925,0.001508965319413312,0.05981708475564644,0.007780842789223644,0.04465954962,0.044659548,0.9999999637255634
LAMR,100,2000,0.9930445855539192,0.0006097870579513847,0.002107930148582772,0.10198342965929734,0.004685917317597385,0.05258275,0.05204691244999999,0.9898096324364928
JHG,100,2000,0.9956952890055574,0.0006097688397228115,0.0018977993338802348,0.06521990897124857,0.0041289090263324875,0.06282653,0.06259622406000001,0.9963342565632705
KRC,100,2000,0.9966562421441505,0.0006083443133425001,0.0018579934078095986,0.04308125891939846,0.0038864142528531624,0.072295755,0.0719743193,0.9955538786475084
IBOC,100,2000,0.9952725756118775,0.00060699948254615,0.00172651798422895,0.04638457675176536,0.002630248204797854,0.05611783,0.05398343797999999,0.9619658846395164
CBSH,100,2000,0.9949880775260842,0.0006038508975533501,0.001571588125855143,0.042118504114500806,0.003418553471987967,0.04747333899999997,0.04781100549999999,1.007112760701328
CBRL,26,520,0.9968915617262228,0.0006027661275538462,0.0019877196643967466,0.1433567157778071,0.006278611630698369,0.06090129,0.06116143769999998,1.0042716287290463
LPX,100,2000,0.9952220914046135,0.0006026308567777,0.002332633061733364,0.07886830527096325,0.003297678046680882,0.07262889375999998,0.07213076723999999,0.9931414827596572
WU,92,1840,0.9937360824860222,0.0006021636704810705,0.0020864601566439713,0.07898418089184164,0.003521739991135175,0.05832333677999995,0.05632119183,0.9656716323081412
MAN,90,1800,0.9932422153384259,0.0006019572657515726,0.0024905569228699125,0.049111743357918944,0.0024410976159902507,0.06523289005,0.06476465464999999,0.9928220963437137
DBX,68,1360,0.9885923710801272,0.000601842148657486,0.0034858807169281794,0.16304553536733699,0.00589761652450545,0.054318294,0.05353810868000011,0.9856367852790094
MTX,14,280,0.9968130336549367,0.0006008281845101095,0.0014875494301630414,0.10432369144640677,0.012145922514002552,0.05022346622999995,0.04940205424999993,0.9836448568436448
HXL,100,2000,0.9937705785034049,0.0005996096793920001,0.002228714608723985,0.13902225201665272,0.005440222402217431,0.05642380442999992,0.05734697741999997,1.0163614098575249
UBSI,100,2000,0.9959093785655405,0.000598537899836,0.0016289351231368791,0.03209751341419895,0.0027758237690449833,0.05405444619999999,0.0531564967,0.9833880547646793
VC,100,2000,0.9973975445021626,0.0005982370143445894,0.0016998737142127182,0.02421399884600877,0.002381833305072867,0.07068849944999998,0.07163843199999999,1.013438289925392
HLI,53,1060,0.9916170582040729,0.0005946650885349057,0.0021349416736726446,0.13924119423058193,0.006264700310408158,0.04799333742000002,0.04832385564000009,1.0068867521570262
CNX,100,2000,0.9977457715953284,0.0005944711892679728,0.0014948488770083722,0.03400534697119457,0.0032647976173167345,0.06753062,0.06634794,0.9824867593396891
SNV,97,1940,0.99533492695313,0.0005943761011821729,0.0024730625832392475,0.08226590789807672,0.004180088027445697,0.08054696383999974,0.08136196009999994,1.0101182741241386
PII,100,2000,0.997191658881828,0.000593127311315,0.0021003284849493062,0.059242286942843586,0.0025306585497442574,0.0961243701,0.09368728039999999,0.9746464949786963
BURL,58,1160,0.9948559125965939,0.0005912095554620691,0.002848912148208894,0.08466513571540192,0.005510912913089888,0.09873556409999999,0.09180751966000039,0.9298323303953292
HOMB,100,2000,0.9951816788167569,0.0005905688900754154,0.0016903566339419099,0.03209305954293582,0.0029210364729929466,0.05329858,0.05329858,1.0
