ticker,num_pairs,num_points,corr_real_hall,mae,rmse,kl_divergence,js_divergence,tail_abs_p99_real,tail_abs_p99_hall,tail_ratio_p99
STAA,57,1140,0.997175435356049,0.0015298703945011603,0.0028418757907188257,0.030757959313315597,0.004994528666081561,0.10108821,0.1017576727999999,1.0066225606329353
OKTA,35,700,0.9888435615542512,0.0015239563118238572,0.004951548389980306,0.25656457428700896,0.011788904486148354,0.17620483,0.13305947249999997,0.7551408919948447
DY,47,940,0.9929427271093482,0.0015217087825170213,0.0037168336170285434,0.1855874879850062,0.01042897907380004,0.08832630305,0.09155679930000003,1.0365745665611217
AAL,55,1100,0.9871258425579081,0.0015105611200727273,0.005646974732742647,0.17716523205254486,0.010707590034358175,0.1197169,0.11587582139999997,0.9679153185556923
PSN,55,1100,0.9892701719066542,0.0015026337034911817,0.0051115264854075994,0.23349380610250017,0.013591618109805585,0.1107323423999999,0.10590474079999997,0.9564029668715837
PINS,5,100,0.996022057047442,0.0014844487494999998,0.0023238934434593843,0.5246376619634819,0.10284552088971866,0.10107969,0.10109549400000001,1.0001563518843402
GT,150,3000,0.9902502199853799,0.0014693981980122915,0.0049935481594314355,0.0685234449530151,0.003585013411950484,0.11093704406,0.102362014,0.9227036367098241
CLF,150,3000,0.9954236103047857,0.001466480470817741,0.003653703396858694,0.0837049237399318,0.004067106577126129,0.1173141,0.11431823051,0.9744628353284046
PGNY,95,1900,0.9934152668294918,0.0014613033913784697,0.004099507591936887,0.09245640077547826,0.004599442226455758,0.091004916,0.0901383802,0.9904781429609802
ELY,21,420,0.9961401504595021,0.0014563810418333333,0.0029603100973562987,0.24138220151538795,0.024089552067292054,0.09997957,0.0998772835,0.9989769259859789
RBC,92,1840,0.9914028159589018,0.0014551495909414672,0.0037036103437042434,0.09514401979196206,0.007293924823693221,0.10285349,0.09531708999999937,0.9267268422296546
APPF,68,1360,0.9785074834101706,0.0014513554754764706,0.005536386346310907,0.10340924069404253,0.007712390548910953,0.09325236775000005,0.08984143274000035,0.9634225372256063
CRS,50,1000,0.9886712741868972,0.0014458551261349998,0.004706981338749234,0.22474740481991073,0.010798382930134388,0.1177430001,0.0987207833,0.8384429071465456
GWRE,48,960,0.9867764765403448,0.0014293990565374998,0.005068437729294836,0.18762246353614845,0.009969709917924256,0.10889668,0.097069666,0.8913923362952847
FOUR,52,1040,0.9896254908598574,0.0014150178094576925,0.004953790577239769,0.1637286088278683,0.01191504017679166,0.124931246,0.10997636799999976,0.8802951344934138
PENN,66,1320,0.9955672578335307,0.0014121181261363635,0.0030518377297807197,0.05151834043178919,0.005057140779929642,0.09059689809999999,0.09203174884999998,1.01583774698794
WING,145,2900,0.9876703721311204,0.001404958091105517,0.005256073534722971,0.06416404580981536,0.004204457770485852,0.08954130584999676,0.087479666,0.9769755440751501
GPS,89,1780,0.992634230410654,0.0013948424826282623,0.004539292651828755,0.07254128621078268,0.004726628532181358,0.10125128316000015,0.10125128316000015,1.0
YETI,150,3000,0.9926387524921547,0.0013910988155831383,0.003844549633092459,0.07781959314949036,0.0037505122597998684,0.09967932,0.08723489319999873,0.8751553802734482
DUOL,67,1340,0.9924727858457304,0.00138973119843903,0.004661461542465065,0.10439108356574632,0.004518277994471534,0.1259729719599993,0.107267395,0.8515111879241926
TDC,110,2200,0.9845430771469814,0.0013774779662892027,0.005308557834339196,0.15991096354363077,0.006923326020060287,0.084019884,0.08060291087999918,0.9593313754158382
TRIP,58,1160,0.9958547141701457,0.0013748592129698275,0.00282037941311902,0.08671852697949442,0.006704269043767995,0.09270291409999999,0.09688209900000003,1.0450814835819713
ETRN,90,1800,0.99082725656729,0.001372603758738282,0.004601260557507484,0.15529166174173784,0.006632263110135813,0.11898241019999997,0.11499058935999998,0.966450327966209
MTZ,150,3000,0.9914276124450436,0.0013592116914490002,0.0040049607982824585,0.12082590398452082,0.006684616270670381,0.0917323501,0.08631556009999905,0.9409500574868522
CALX,81,1620,0.9911466116385963,0.0013479018879143968,0.005277046424732433,0.13011278278610536,0.005507571955394763,0.13372322349999963,0.12814284950000002,0.9582692231465717
PVH,126,2520,0.9910787108969907,0.0013471908272876985,0.0045222036481916104,0.16820426799225202,0.008198793984767472,0.12632887,0.11257485358999988,0.8911253111818374
SWAV,69,1380,0.9946445690511451,0.0013376149650809138,0.003354827968598449,0.11582231525995965,0.007555205573455289,0.10114273,0.09716508986,0.9606730000267938
CNXC,150,3000,0.9826278215018951,0.0013308613713646667,0.005840185847318778,0.04942387719480756,0.0031080322432771815,0.07875002829999857,0.08205696719999993,1.0419928598298855
FND,88,1760,0.9920816436889502,0.0013290905937624999,0.003427429255742086,0.13671027477457398,0.006727679773807815,0.07669163205,0.07658902310000001,0.9986620580726058
CGNX,150,3000,0.9887922458723194,0.0013262013590282897,0.0041172317828572485,0.09054401509240681,0.005189611580237279,0.089303315,0.08076411699999998,0.9043798318125144
CIEN,150,3000,0.9911938006625225,0.0013226948504846668,0.004616074352051486,0.08510681285435519,0.0051780241748469145,0.13836227,0.10830880344999996,0.7827914607790112
WFRD,92,1840,0.9930653931468583,0.0013206264770711958,0.0035828433852532274,0.08623253999081504,0.005989100420504661,0.09529321245999983,0.09452100473999946,0.9918965086802534
PEB,42,840,0.9964238640271146,0.0013047736755357146,0.0022938919940705405,0.039646969173226514,0.010338554324866384,0.07498401766,0.07452292714000001,0.9938508160220128
FN,55,1100,0.992328645221378,0.0013027444137545456,0.0052894870413953046,0.20535474508577145,0.010601451389207199,0.1486022801,0.11547335475999998,0.7770631425190357
MPW,81,1620,0.9939433946377894,0.0012895893036961967,0.004047955310847965,0.057518222784498675,0.003532047409968912,0.10861169929999914,0.1058666601499993,0.9747261191226031
SLAB,150,3000,0.9932823628234624,0.0012722063755278925,0.0035452113423541957,0.04462088528591042,0.002114948844973042,0.09311785325999986,0.08759575523999999,0.9406977520778825
X,124,2480,0.9897001052087053,0.001267257621357745,0.005040502975830137,0.09018059363332366,0.004119991790896456,0.10125267976,0.10125267976,1.0
CAVA,39,780,0.9907094079826045,0.0012648324007346154,0.0048336333316482865,0.1553393523898245,0.010190876542101662,0.11606747536000013,0.1125107728,0.9693565958166274
FIVE,150,3000,0.9846134993555667,0.0012614663829726128,0.005704075444601761,0.09230839286453475,0.0038057745719372892,0.11200116,0.10254029109999946,0.9155288311299584
MKSI,150,3000,0.9931750976296772,0.00125980505349,0.0038160595400188965,0.047467754896467346,0.002818941386956968,0.09721541,0.09273209004,0.9538826204610977
SMG,150,3000,0.9923204064603687,0.0012552643297948872,0.0037624054379859382,0.04540083910977731,0.0035405145453428237,0.0963286201,0.09274775409999982,0.9628265618641393
WCC,99,1980,0.986873875191653,0.0012524658571530303,0.0044856098961181855,0.08073217289843157,0.004590997046255376,0.08669,0.08253243566000007,0.9520410158034383
TEX,150,3000,0.9941861055779208,0.0012391368884459625,0.002972032230317347,0.0650090382534633,0.004446919735293403,0.09005162,0.0882394842999999,0.9798767007189866
NARI,70,1400,0.9950307597213562,0.0012365062481173184,0.0037697142111759456,0.12606805531505944,0.008773123121363108,0.13108444,0.11772257219999997,0.8980667133337868
MASI,150,3000,0.9861152512232556,0.001236169381013,0.005860127671330024,0.11824276684244403,0.004289328967431996,0.07881350715999905,0.07877307,0.9994869260174281
BLDR,71,1420,0.9963803138070261,0.0012346093338415495,0.0025118851703222925,0.049940468288136364,0.005210267621185053,0.08560131489999984,0.08346113289999997,0.9749982578830706
ALK,40,800,0.985175529404926,0.0012300697438625,0.0059696933217822995,0.10317672455000051,0.006687099617393173,0.10737541799999986,0.10729394379999994,0.9992412211145021
SYNA,150,3000,0.9936592041919792,0.001229272811831113,0.0037739591544514103,0.05528654365974528,0.0037273570764574005,0.09634401,0.09689990915999931,1.005769940030515
CBRL,42,840,0.9952714283643248,0.001225944876340238,0.0025342562168720016,0.09407251810220191,0.009994437215957119,0.06952768990000018,0.06782392340000003,0.9754951372258933
PBF,117,2340,0.9962907127510059,0.0012199785915427352,0.002925251463610447,0.06116422832031506,0.004832942874757953,0.096664816,0.09666481366,0.99999997579264
CHWY,53,1060,0.9932760002432414,0.0011999416370754717,0.0033545355683223628,0.2727327062320397,0.01382496946939454,0.08468427205000001,0.07279259720000023,0.8595763467981563
MANH,150,3000,0.9880561494951213,0.0011982264965475196,0.0043937810507792005,0.09324379413371309,0.0047075418868034735,0.08059877365999969,0.07119129370999865,0.8832801105673661
WMS,108,2160,0.9873664338869144,0.0011963184826624818,0.0037746594885938413,0.09149563682191078,0.004860698743753972,0.068941094,0.06862833263999993,0.9954633536856832
NCR,62,1240,0.993406081269137,0.0011869433326040322,0.004110890907170926,0.18743478228878963,0.007837808959729515,0.12801494799999852,0.1095762526999995,0.8559645136129007
RGEN,150,3000,0.9961758748810275,0.0011864092434253333,0.002873884686706654,0.05675424388973846,0.003768878679584925,0.1164068101,0.10195342739999991,0.875837309796705
OLN,150,3000,0.9914836546262378,0.0011753273132318871,0.0037412444047564834,0.02622867649328019,0.0018043491605013488,0.09304619604,0.0893393702999997,0.9601614477779752
HPP,24,480,0.9959799128740524,0.0011749221178083335,0.0019700155383127033,0.0689277731453057,0.00990762878856892,0.05817246979999954,0.06107280684999963,1.0498575539249342
BLD,150,3000,0.9954594891604448,0.0011735600149484667,0.002485091850641342,0.05981368019393646,0.004314503317622486,0.07464648,0.07487295625999998,1.0030339844557974
TLN,17,340,0.9970146492333256,0.0011733756532058821,0.0024150947503731326,0.09927994946229413,0.014350147340982963,0.1112424761,0.10952925850000006,0.9845992496745589
TPL,8,160,0.996119965475678,0.0011668810529749999,0.002039496819659319,0.30831420494704076,0.05769403688471937,0.068481304,0.068481304,1.0
STLD,35,700,0.9970134858415352,0.001164148909,0.0022243465928032027,0.030144046023446214,0.008183544999840498,0.08699820009999999,0.0869982,0.999999998850551
MAC,51,1020,0.9968885069923275,0.0011627457628423908,0.002239331098845635,0.022115136560356564,0.005761766445027284,0.07839755524999993,0.07839755429999994,0.9999999878822753
CVLT,150,3000,0.9861997246380629,0.0011613946518436666,0.005104693310317145,0.07877531120769025,0.0038953484604371475,0.08634343035999847,0.08627891505,0.9992528058043387
ICUI,70,1400,0.9921730130046212,0.0011610940306307142,0.003520276729067435,0.15571658176949196,0.007655067126110475,0.0666578220399999,0.0666578220399999,1.0
EQT,26,520,0.9980701147192812,0.001157097116730769,0.0021708887045070262,0.0549370979211996,0.014729406630351934,0.08737992809999999,0.08943200639999986,1.0234845501091672
BRBR,143,2860,0.9793732224602397,0.0011549925512456534,0.00597240387590685,0.043441176325214534,0.0025391157156110745,0.08697148219999973,0.08640372879999993,0.9934719590187713
FLR,150,3000,0.9867901306271613,0.0011407051832259053,0.004919169941327014,0.07946639504648509,0.0039805205874126615,0.09586535400999804,0.08808584889999975,0.9188496700362996
ELF,75,1500,0.9920229691235785,0.00113950350798,0.005969182966626396,0.20285728079937942,0.007145621733282334,0.210192,0.1558280601,0.7413605660538937
AVAV,22,440,0.9981289137839493,0.0011384104667954546,0.00255029616808279,0.2049210022854841,0.01607486699973041,0.14465965370000017,0.14517810020000013,1.003583905302823
LPX,150,3000,0.9933680420813547,0.0011363221378506102,0.0028082054744546937,0.05597628612271554,0.0030445396002331472,0.0784266001,0.07352510709999953,0.9375021613361961
XRX,58,1160,0.9951740830516814,0.0011314761108854909,0.0028029398684431056,0.05380169531697056,0.0045539748755945575,0.077261224,0.07761672106000007,1.0046012351551674
XRAY,68,1360,0.9813246698450787,0.0011241053611605266,0.005097799068986408,0.14806753191293476,0.005178060787968442,0.0772777086600001,0.07514890460000008,0.9724525468351275
HELE,95,1900,0.9906420297660116,0.0011235927250631578,0.0042440604282755435,0.07314489123300479,0.003562455163302885,0.09423578,0.09334895574999999,0.9905893042960963
VNO,113,2260,0.9959536125504476,0.0011201507075428454,0.0025593814865749057,0.06496531123967994,0.005217628057363645,0.09805602,0.08938742793999936,0.9115955138705341
COLB,111,2220,0.9905881333336221,0.0011167963252068718,0.0038158650355617197,0.0763514208525841,0.005126955477448729,0.08129285799999965,0.07635595514999997,0.9392701527359304
SHC,125,2500,0.9840488486899605,0.0011141937306737137,0.005685485621622194,0.040348207038715146,0.0026161091684371142,0.07614406,0.07620276259999861,1.0007709412920538
CG,80,1600,0.9915607101782795,0.0011139186830616734,0.0033011395028640462,0.0594064753099242,0.003962293725756266,0.081724666,0.0783268027,0.9584230384006709
VAC,145,2900,0.9925994781931411,0.0011137976607703702,0.0033040372452408065,0.05474554411123772,0.003182174898317208,0.09175289406,0.08650222909999918,0.9427738491107729
NBIX,150,3000,0.9885654471766404,0.0011113377652963335,0.0034726802708865334,0.06640304851666284,0.005756293843371452,0.0718531,0.06888710629999979,0.9587214232927986
CIVI,89,1780,0.9921615611721217,0.001106836197188764,0.004163221788149346,0.12978852159912577,0.006499135969505858,0.11097565,0.11097565,1.0
ALGM,115,2300,0.9923791357791475,0.0011066945837169564,0.003977524673393482,0.036211527862014904,0.002745314643786175,0.10669310539999846,0.1102325386999999,1.0331739645849833
IAA,43,860,0.9912454511845021,0.0011040393309569956,0.004648265842898609,0.1804922537804139,0.009229860088687529,0.087707944,0.087707944,1.0
NUS,33,660,0.995934401425755,0.0011020945322727273,0.0023611436012424014,0.1788353260622101,0.011150431590725731,0.08183209999999982,0.07927299889999999,0.9687274174804283
ADNT,95,1900,0.9970324459624585,0.0010991037993913605,0.0023646347266503566,0.03368049525004248,0.005575017212568056,0.09636534009999999,0.0958545099,0.9946990256095201
THC,150,3000,0.9926441066030675,0.0010930515714726668,0.003636142948851078,0.062357331928194676,0.003354528087029552,0.09889178,0.09234682355999964,0.9338169821596864
CNM,83,1660,0.9891749887165155,0.001091285379827711,0.0041173135229448906,0.2333802477188372,0.009209219373627151,0.09708473,0.07016475205,0.722716662548271
DECK,81,1620,0.9930704931503253,0.0010905299280358025,0.0031440615803717503,0.052673462014453075,0.004144118047405014,0.08599891905000001,0.08122016709999998,0.9444324184211937
POWI,145,2900,0.9941452553218973,0.0010764468577351724,0.002867327793937489,0.049120638415970114,0.002655658518165906,0.07960344943999988,0.07730681809999945,0.971149097731858
MOH,5,100,0.9964138319607858,0.001075478691,0.0016766194065632653,2.2210823516127243,0.1387515315909749,0.04071407004,0.04072724279000001,1.0003235429419624
DKS,150,3000,0.992403989013835,0.0010738514074513335,0.0035911819644367854,0.11115308863567616,0.0048699396200805305,0.10514103,0.09284982559999916,0.883097926660973
FLG,11,220,0.9956944477636345,0.0010686000370885636,0.001762171623935533,0.2504651292442701,0.07191846620760901,0.06470341809999999,0.06202815786,0.9586534943816207
EWBC,150,3000,0.9935477945874228,0.0010668677325062304,0.0027320049847682983,0.025860837617997675,0.003115847651576339,0.08277886,0.08150355949999986,0.9845938866517353
CYTK,69,1380,0.9943869088243543,0.0010667891358188406,0.003484844498790237,0.040371546124694735,0.00282886116655399,0.09827420450000024,0.09687635,0.9857759774590672
BLKB,150,3000,0.9891502559493843,0.0010652650197566667,0.0034861724355780307,0.10653417959577616,0.006163432753019213,0.07554948189999998,0.07104881615999986,0.940427576380241
QDEL,90,1800,0.9935858948430093,0.0010640375660987947,0.003393816422317283,0.0702638265468421,0.004579845528254688,0.10016106009999999,0.09061691113999998,0.9047119813780804
MAT,150,3000,0.9878996501369031,0.0010625304942019948,0.003861549646527023,0.05838726752310492,0.004650976524545334,0.0766332201,0.07384147979999953,0.9635701031960098
WAL,55,1100,0.9880468737552723,0.0010614061707133636,0.004178364075088723,0.16897064708712306,0.008449181364253728,0.08076802509999989,0.08063864009999999,0.9983980665635973
CART,48,960,0.9943569272937984,0.0010589022519354166,0.002944312361960644,0.2109354119305799,0.008570217134020185,0.10978111,0.09612992725999951,0.875650895313406
HGV,108,2160,0.991538321222976,0.0010513132838547079,0.003113983051043515,0.07932816241356358,0.0045546710088766144,0.0811036,0.07799499629999997,0.9616711995521773
VLY,150,3000,0.9944600720670421,0.0010466750496833425,0.002577012813963229,0.03135998474806158,0.00206011284129906,0.07957413,0.07528610739999993,0.9461128560249408
TPH,12,240,0.9972059398991902,0.0010426311130416665,0.0019757535200317406,0.28120965006219295,0.041087511427489426,0.06359069635999998,0.06356071424999997,0.9995285142054386
BURL,84,1680,0.9934266727036343,0.001042267110717262,0.0031919437458723375,0.08546120421126507,0.006257245668921246,0.09873557,0.09084373446000017,0.9200709983241113
ALLY,92,1840,0.9924598905397676,0.0010420494633156332,0.002641883177723295,0.11585231492966704,0.005762167435592365,0.06713088703999984,0.0660805461,0.9843538349288607
LIVN,150,3000,0.9908290279958457,0.0010397626571535,0.0035836691318063764,0.08852701598698934,0.0034329995249410693,0.094155766,0.0832201087999994,0.8838556822956483
TKO,37,740,0.9912969229842304,0.0010388396350986488,0.0033824697780724,0.2814826583028101,0.013130222142522421,0.06874051,0.06245571483,0.9085721771630731
PII,150,3000,0.9950476319902781,0.0010386653252936668,0.0027532207893955925,0.05755718501552038,0.0027800471617817884,0.09367575,0.0919747022999996,0.9818411093586077
SLM,150,3000,0.9913621762067656,0.0010364517743078668,0.003137319794073591,0.11436476108724405,0.004789647799244616,0.0679478943999997,0.06499368759999993,0.9565224673098954
HAE,150,3000,0.9826830921740135,0.0010331496374189181,0.0046863020142646206,0.0690474369814077,0.003666688241366831,0.0764633,0.06340905439999912,0.8292743629950463
CMP,2,40,0.9965979823913169,0.0010313827005000002,0.0019966583949896535,2.950101601382975,0.17222766140538237,0.05363745986,0.05388968651,1.0047024346540336
YELP,16,320,0.9971161005479803,0.0010309529480625,0.0020797478882035847,0.1539565745019005,0.02958312447560761,0.063041516,0.06255380842000001,0.9922637079349425
DBX,99,1980,0.9855743216241405,0.0010286674277320113,0.003541446380318672,0.1515700121858637,0.006221815676763771,0.05501810095000012,0.053719006320000026,0.9763878685820018
PEN,150,3000,0.9946469831329855,0.0010277022598370001,0.002853750466147883,0.05482773121010123,0.004329861732920362,0.0996968449499995,0.090278834,0.9055335105667298
ENS,150,3000,0.9918520278179526,0.0010270482251842385,0.0031268816696862867,0.1277255584403516,0.0066575532869752145,0.0753334601,0.06956731189999975,0.9234583385344828
ACHC,134,2680,0.9892474382252294,0.0010253614173541044,0.004059975702908857,0.07746355230781869,0.00419816886907895,0.08055884084,0.07962075534000004,0.988355275594604
CBT,150,3000,0.9940562437228528,0.001023202650930787,0.0023668360286691896,0.08036166016530741,0.005457828678051807,0.07564299604000001,0.06893054770999948,0.9112614692515487
EXEL,150,3000,0.9887633097667428,0.0010149524299383076,0.003884946962546944,0.10627033027499083,0.004953741861075655,0.08271529665999773,0.08111267065999964,0.980624792937808
HLNE,55,1100,0.991312642322039,0.0010138172882427274,0.003630153542351575,0.16692754741657567,0.010182674006106535,0.11721335009999999,0.09853766,0.8406692575200102
AYI,150,3000,0.9928313575950612,0.0010068157506148872,0.002496739686435575,0.10910776409529485,0.005932646819429786,0.06366983009999999,0.06259952429999996,0.983189749394352
GPK,99,1980,0.9854396934994655,0.0010066320436734888,0.0035250809510775994,0.0796410510589959,0.005099679593829799,0.05845432463,0.058175288100000014,0.9952264176899449
TWLO,17,340,0.9945856567212246,0.0010042434072647056,0.0033557238504729804,0.1244431270638443,0.00956159395368562,0.09280964190000003,0.09318102135000002,1.0040015179715933
OC,150,3000,0.9943514916576958,0.0010036726537682842,0.0024068429402606174,0.06665904354401321,0.004514917528070556,0.07537621079999916,0.07379234399999991,0.978987179334315
H,89,1780,0.988433262137145,0.0010021076349496284,0.0031270920947247586,0.11533212773399179,0.006168598683306551,0.0686872,0.06485390980000016,0.944192073632353
JBLU,58,1160,0.9975342344504778,0.000992799367482599,0.0021697076773924376,0.02830553206869535,0.004256235029130343,0.08951990820000025,0.08852839454000004,0.9889240987849873
EXLS,124,2480,0.9912038143641043,0.0009913177682899193,0.0027967236472407047,0.09883534813568946,0.005522035844747611,0.0719038021,0.06521812,0.9070190740303009
EVR,150,3000,0.9920114793586039,0.0009908304808858618,0.002936045563493305,0.058300438548153345,0.0027744124600747712,0.07309787009999999,0.07436087009999999,1.0172782052099765
SKX,134,2680,0.9872261924198179,0.000984308439664387,0.00420116885602574,0.08742568928871007,0.004835656328065368,0.09333388,0.08574190330000003,0.9186578689324824
UTHR,150,3000,0.9906483552277631,0.0009840948062054666,0.003119171358992492,0.10656647491776818,0.004266189712139357,0.06335717,0.06335717,1.0
GMED,150,3000,0.988265194819772,0.0009817402776545283,0.0038675173871988563,0.07332864330063263,0.0038565716476115326,0.06493607,0.05727896679999992,0.8820824358480568
SNV,146,2920,0.9919148836775687,0.0009783785442051371,0.0032226380594444146,0.08174551404764108,0.004749198484888091,0.08107579263999985,0.08157818809999999,1.0061966148420025
OPCH,150,3000,0.9885180086663812,0.0009753119686783808,0.0040470099576497606,0.12321213045585608,0.005175799661914978,0.08159864,0.07326836663999978,0.8979116151935839
OVV,99,1980,0.9951878605417541,0.0009744067689052991,0.002433016936754991,0.06653561391634995,0.003811806099501061,0.06579083,0.0658534709,1.000952122051052
ILMN,60,1200,0.9953889653763545,0.0009697907513774998,0.0026275773663761905,0.07991250272616461,0.004762057290292172,0.07403414419999993,0.07397246619999999,0.9991668979135718
VNOM,55,1100,0.9965812101494038,0.0009675374809638251,0.0017927153957497865,0.040550900613674404,0.011173788839178226,0.07981142406000001,0.07856570254999999,0.9843916892265508
PEGA,32,640,0.9931011189531219,0.0009653240280810334,0.0032422899446295254,0.18950029401932825,0.010259928409982133,0.1007555822,0.09624151890000016,0.9551978838151178
KBH,150,3000,0.9969922800425015,0.0009644095800274205,0.0018913147377928278,0.02663834036368414,0.0035403467907036365,0.07284773,0.07183856005,0.9861468579734742
TMHC,150,3000,0.9967655106450467,0.0009639519290563897,0.0018731867629356274,0.006960626919049728,0.0018670210089236118,0.06910671619999967,0.06881889509999994,0.9958351211600512
DAR,150,3000,0.9966378810362194,0.0009594862149656102,0.0021815786688717392,0.03369191930923494,0.002595991847514613,0.08224422419999963,0.07764774810999991,0.9441118676148964
IPGP,134,2680,0.9923078391165668,0.000956443607827612,0.0032708271224735465,0.115822845112706,0.0047719227154250105,0.08188561910000007,0.08161749475000002,0.996725623461763
VAL,108,2160,0.9974283925102353,0.0009559308242520369,0.002034516676643543,0.014668918402112693,0.004119767711486377,0.082253635,0.08411059510999934,1.0225760248771902
MIDD,150,3000,0.987014216356547,0.0009492874277533333,0.003770883136011956,0.08755816549242183,0.004138386869520342,0.08250782009999999,0.07733575239999942,0.9373142122318588
KNSL,150,3000,0.9882283906855486,0.0009427866257269999,0.003850007094700345,0.07829910282263505,0.00393882382122549,0.0744376001,0.06983241483999932,0.9381336145467607
SAM,150,3000,0.9916552928489195,0.0009424473823073333,0.003157360862164879,0.08553713713826445,0.004453429838754229,0.06331137,0.060061453589999994,0.9486677288771351
SWN,78,1560,0.9972650305545404,0.0009420351967005325,0.0020254974854599234,0.025483994943452076,0.004516287738075407,0.07854503164,0.07908275115000003,1.006846002844134
IART,90,1800,0.9903232978904962,0.0009410636389713889,0.0034590488513692856,0.09127001248939264,0.0048024159676201845,0.06139413177,0.061403146419999985,1.0001468324372393
SAIC,150,3000,0.9884843863351677,0.0009379569177976667,0.003258716305179121,0.12060483801941516,0.006373809026321632,0.06848507406000001,0.06692858679999973,0.9772726060186978
BC,150,3000,0.9946229103808285,0.0009360815755936667,0.002614518350500059,0.04295692860726916,0.002335029323168271,0.07906375689999923,0.07799636154999975,0.9864995619756657
JBGS,42,840,0.9960022349683865,0.0009315097235928571,0.0017103770517050935,0.08908331031693968,0.014045326235045227,0.059818498049999995,0.05389459984,0.9009687905395346
FSLR,35,700,0.9980013965735094,0.0009314205508099999,0.002036587721611253,0.07718176240226583,0.009192494392591004,0.09072494169999998,0.09072494169999998,1.0
QLYS,150,3000,0.9907398881573226,0.000930933840813,0.0032442624602528496,0.04731035172708691,0.004198443105943788,0.08719311959999995,0.07572443349999886,0.8684679920547183
THO,150,3000,0.9943269108390475,0.0009303744577963334,0.002906985440515815,0.12364007591167069,0.004619960754900886,0.08087445805999866,0.08055876474999994,0.9960965016944595
ENV,66,1320,0.9953814464576964,0.0009301507716210606,0.0021537402815877457,0.12488420915563739,0.008744964049108395,0.08033451059999992,0.07710316209999987,0.9597763342819188
UMBF,150,3000,0.9937504659697891,0.0009287592196653897,0.0024432159269257942,0.04035284914759421,0.004246138678402506,0.07188696404999977,0.06903287260999978,0.9602975104357604
TPX,106,2120,0.9956940155363998,0.0009267241504976416,0.0025224183403239446,0.0787551730158288,0.004159508629764278,0.07670339,0.07666519239999998,0.9995020089724846
TNDM,42,840,0.996907480793454,0.0009251165604523809,0.0031081099394210453,0.08529143292365739,0.004626342809119626,0.12945791450000044,0.12475513170000033,0.9636732692770198
CMA,48,960,0.9916670055749228,0.0009217156924489582,0.002881746355352071,0.20600810627275368,0.01139197484923008,0.07855312383999945,0.06768816869999994,0.8616865299700909
SFM,150,3000,0.9915625461547192,0.0009215016805430053,0.003310274967740333,0.08615965894921282,0.0034896211908201184,0.06704016,0.06514022899999956,0.9716598080911436
CRI,100,2000,0.9930854000525922,0.0009199320220605,0.002491042039982084,0.06378534336975195,0.00292206706657847,0.058050536,0.05709641209,0.9835639086950032
LFUS,150,3000,0.991089817477115,0.0009167516173458933,0.0029903497679042977,0.02672907080124533,0.0032098796119892324,0.07077033,0.06570650455999999,0.9284470562734409
MUR,150,3000,0.995951576330069,0.0009167496787162258,0.0025569587982384647,0.02809727410722869,0.002515886876415994,0.09356355009999999,0.09356355,0.9999999989312078
TRN,16,320,0.9966815056509062,0.0009146054406037501,0.0016364140867219596,0.12435500486957451,0.019929590091557463,0.05792997962,0.05735517247000001,0.9900775530429922
PLNT,99,1980,0.993584095185597,0.0009135519174336674,0.0025200847338008453,0.11286454265663395,0.006192696419417185,0.059219681940000005,0.05616719230000004,0.9484548119813836
HBI,42,840,0.9940740456541972,0.000912104235058535,0.0033144048205476892,0.04506856135164573,0.0034038446688842766,0.07728367,0.07728367,1.0
FTI,16,320,0.995554924254384,0.0009120758115937499,0.0015968567410344448,0.12461070549777042,0.022497066556885256,0.052889463,0.05157759055,0.9751959582195041
CSL,150,3000,0.9917709655263184,0.0009112422715416556,0.002643755679025463,0.1285103472060576,0.005514505905168443,0.06326548,0.05829261306999988,0.9213968355254696
NVT,150,3000,0.9904994034799439,0.0009110954057580001,0.0033137874807284778,0.08434117305157669,0.004324893719757901,0.0752127401,0.07367169284999972,0.979510821598158
GBCI,150,3000,0.9952731024426267,0.0009089332241936894,0.002199002434262486,0.040989448327672276,0.002997778581402817,0.07361683,0.07293614854999995,0.990753725065314
HQY,150,3000,0.9935174248247086,0.0009075879712977949,0.002862649685676519,0.07842878354024706,0.004325194206076747,0.08583811,0.07896568349999986,0.91993735067093
MUSA,150,3000,0.9911513486747021,0.0009041802228693999,0.0025248032305395236,0.06832446799127997,0.004044948397115708,0.053920712040000006,0.049875020049999996,0.9249696111765217
TCBI,150,3000,0.9940070156920701,0.0009036608054834463,0.002503248211927868,0.056042517252422194,0.003438479299346431,0.07081972,0.06831828115,0.9646787808536943
SIGI,150,3000,0.984758418942785,0.0009000685100211948,0.0036336176606399633,0.11258589908351259,0.0053112690480893255,0.04915288004999827,0.04764544163,0.9693316359394423
ST,92,1840,0.9906089756531109,0.0008998642583698831,0.0036370948374619618,0.10661043666675316,0.004756613583171689,0.08457680889999943,0.08075848800999999,0.9548538075666335
R,150,3000,0.9931289750177389,0.0008989568176143332,0.0026033488254281994,0.10194413921009324,0.005341324149401262,0.071647346,0.06783184975999991,0.9467461608417416
TOL,150,3000,0.9970125151669269,0.0008972199979829436,0.0017963999614404088,0.04244481813114784,0.003303807655117531,0.07200116009999999,0.06963344809999998,0.967115640960346
CMC,150,3000,0.9930673434931722,0.0008956007443942204,0.002684036255445436,0.09901515336977185,0.004438976550428458,0.061220806110000005,0.061251777079999854,1.000505889614459
